environment,metric_1,metric_2,metric_3,metric_4,ground_truth
urban,0.913041466889856,0.5721229637222063,0.09039257528118977,0.08063928450905945,1.0
weather,0.7906911019001679,0.38473257650744497,0.17439807222823434,0.5940494655668112,0.0
highway,0.4264997472418611,0.3077103899104177,0.08157492561136592,0.017557647411631995,0.2
urban,0.7726709881281666,0.7148995340913137,0.2894888232770726,0.004382699132664858,0.0
weather,0.8118661240103798,0.013862135912860118,0.25975152809464896,0.6688765310406853,0.0
highway,0.29353479245866043,0.13299884654632899,0.3327808689607955,0.11148099286283744,0.0
urban,0.45851856218701537,0.5645906389334635,0.3315136018615737,0.2037199813486912,0.0
weather,0.018945403374354575,0.7359179535519887,0.08335982944733265,0.13292804270798264,0.9
highway,0.04922091454076161,0.1155404264372481,0.8973857174637149,0.05123830288787099,0.8
urban,0.9032236273447073,0.02461798384123859,0.10472788475475553,0.12487883420637219,0.0
weather,0.23906638407502967,0.7580404210112165,0.3040022179848394,0.31259802490830013,1.0
highway,0.9316979736811688,0.3101856260618605,0.8037552360117627,0.01674498756906968,0.0
urban,0.30338554362913317,0.7818909129968897,0.382929321942371,0.20749669555996245,0.3
weather,0.32855814988579846,0.05446604736683758,0.07298321626099602,0.9652096385457352,0.1
highway,0.5750605734588147,0.10340894656669813,0.5044559416693554,0.06243794731382588,0.2
urban,0.20658101622178082,0.31326647658061035,0.31803421017611283,0.11948416472671632,1.0
weather,0.2691615709916292,0.19863161386186912,0.3133548879983354,0.9092526944369924,1.0
highway,0.7950580176061312,0.16186541280521183,0.765193833754392,0.0286322715622386,0.8
urban,0.9562918815133613,0.37667644042946247,0.16962033058691817,0.0187293981833341,0.7
weather,0.26741527847210766,0.8123907241861509,0.03296238874477928,0.599967858261066,0.9
highway,0.8754886503958965,0.15123315873073484,0.8586981212445739,0.17144618747395823,0.2
urban,0.273698457678371,0.9118186286860916,0.048753846231937625,0.25599876496763635,0.3
weather,0.33161684910783396,0.5005793174308313,0.25829001734042145,0.5105704087285036,0.9
highway,0.3060471662287715,0.03184238375125836,0.17712714419825404,0.0010279255171120605,0.8
urban,0.9523867523987246,0.32882261784860933,0.33115686936536,0.22554754378700434,1.0
weather,0.8712516273986526,0.28944089496820824,0.31328618186267154,0.8032449046648062,0.0
highway,0.7050409063535927,0.37098886475699294,0.6777232412013204,0.0504629472270306,0.8
urban,0.6383505774204318,0.3071456481042115,0.42983979254016647,0.28784165488662355,1.0
weather,0.8490980199586761,0.38339714105825895,0.06731143540308514,0.8364421924698697,0.0
highway,0.6360473423391266,0.20089656755471225,0.5778279715114357,0.06157482505487349,0.0
urban,0.4608983382065819,0.8287089838180064,0.4147813578415249,0.21281664654731586,0.3
weather,0.4022237348471124,0.46878988050679093,0.2822541585475926,0.9221919280512842,0.9
highway,0.8792795561570067,0.36268580011742874,0.11259046652919447,0.08155560688123253,0.2
urban,0.32610785251257346,0.07091595948797924,0.17489803090379596,0.2587489522204756,0.7
weather,0.2705592564879914,0.24879178873917707,0.3768232877954382,0.29827245423412274,1.0
highway,0.9775899603450432,0.2913143230201828,0.9954741523468144,0.18230294517317017,0.0
urban,0.9757788185489327,0.3691361938092045,0.17859616699652242,0.10322748535483263,0.3
weather,0.1674597445179885,0.4625935471051531,0.01330718846774337,0.12188808253227046,0.0
highway,0.1383715947205566,0.491369770455193,0.24997289086882968,0.014672813491920534,0.2
urban,0.8691748574030873,0.5300624550517324,0.23399023123902168,0.12321277361749985,0.3
weather,0.19571264009964906,0.8202533189448897,0.2594988455580073,0.4189697737795244,0.0
highway,0.27686996949201226,0.023031531840988717,0.9308240749901141,0.13215970593818208,0.2
urban,0.5960501157609502,0.995734452051323,0.21763113982827692,0.27620742023358585,1.0
weather,0.37641496252069395,0.5707614809590734,0.19148194318620904,0.862076142576597,0.1
highway,0.0002270382182555375,0.4575007688737636,0.843879411230929,0.14845844629738944,0.8
urban,0.7528486558822063,0.732859187331831,0.438096239134778,0.21683538018645634,0.7
weather,0.430535820913037,0.11914067199604816,0.20495712829284263,0.34883190745863013,0.9
highway,0.7440285803476767,0.3555004809749056,0.23449947767409374,0.1498758033448312,1.0
urban,0.9943303026857149,0.23272834891555183,0.026915262454229538,0.05696259872877599,1.0
weather,0.6246639742837168,0.08116422446371452,0.1808809916414155,0.7390914219929531,0.9
highway,0.6755867735674388,0.2544470350349401,0.8614456860213242,0.1732071350091513,0.8
urban,0.03172249181603115,0.534966673409444,0.018848862457426396,0.24242034513480676,0.3
weather,0.9868959453882975,0.7545693612057366,0.09944195384532253,0.5383949792869577,0.1
highway,0.39864249421306397,0.4314611967554945,0.2670750074563324,0.10693218461510477,0.0
urban,0.006982261880348117,0.4034809690269996,0.11737721086248565,0.24566078115614146,1.0
weather,0.9041353525781907,0.06864866614787224,0.3967556783789967,0.9513968619791061,0.0
highway,0.23356736106861098,0.03409330988273135,0.18712427041050173,0.11110991397712398,0.8
urban,0.22392458779658952,0.36327279639889953,0.2193237501230274,0.2932488774626679,0.3
weather,0.49295697165586005,0.3301559503156044,0.04272028160094546,0.953402879382095,1.0
highway,0.7088991127733161,0.49689198768908605,0.3146289089351988,0.13480350697679347,0.8
urban,0.7831614309236972,0.12249786196598922,0.3174533295765814,0.03715380801174523,1.0
weather,0.02075803212396421,0.7608859776715097,0.01709584242478055,0.8646523546027457,0.1
highway,0.0778565196087696,0.47772409571903374,0.24696116699189252,0.1719290690705213,1.0
urban,0.44007107506649845,0.4828512744101048,0.10614282083429566,0.03466751300418952,1.0
weather,0.9347955174927833,0.909202136206487,0.32784994781905796,0.8881913496613041,1.0
highway,0.6059261954142473,0.25185419354203537,0.8784158630449617,0.19050335793691975,0.2
urban,0.5445553246546755,0.15987976336644139,0.34562333189299466,0.050269961791351944,0.0
weather,0.44720103221643803,0.829821264717285,0.2618901393993772,0.4112040672118541,0.0
highway,0.15577326058017016,0.27352267280778886,0.08744650179988545,0.07547263535933016,0.0
urban,0.1859615075574177,0.9508186599164314,0.10494881479311535,0.07827557389505042,0.7
weather,0.3523270542525393,0.043100108948324056,0.07163797573127262,0.39221779343354013,0.0
highway,0.7059562365800072,0.25184430466411944,0.8291506402841399,0.10162834373303886,0.2
urban,0.381616499109135,0.775234538899056,0.1712955414055659,0.1883006631476426,0.7
weather,0.6332632016094104,0.4502824838315258,0.21244379853501105,0.7457176662047873,0.1
highway,0.6254334501665935,0.4041341056081391,0.06903693691137491,0.06695780837813584,0.2
urban,0.6714060726437369,0.926308276921196,0.3095840221215292,0.24744208439394919,0.3
weather,0.8143839206690815,0.3821234944599732,0.05290748603939269,0.19668819731282305,0.9
highway,0.6577653832726,0.2821976901694948,0.9329566255282273,0.11730235620748974,1.0
urban,0.36250198453151317,0.8239976518799783,0.10204383057788013,0.1407122242554462,0.3
weather,0.47251544281958524,0.37822451524334477,0.20691739286090127,0.4131073977271442,0.0
highway,0.683870124909032,0.01267430213196924,0.6900468884094496,0.0632202623093941,0.2
urban,0.7252870843545552,0.36039404005411124,0.04353560278865409,0.06064481976758122,1.0
weather,0.14716325109494532,0.29797723549584376,0.03590380022406286,0.9108262646863152,0.1
highway,0.3972714728404597,0.12277531297224553,0.8123261802470616,0.06856779296109015,0.0
urban,0.16169455327398685,0.9658323197183326,0.10289718849471086,0.22246983254004887,0.0
weather,0.4437713390922451,0.28236791904265623,0.03238149444627525,0.8766138270158916,0.1
highway,0.16622936205165872,0.4582445755577571,0.32783819885003407,0.0744164509925792,0.0
urban,0.1149063433619103,0.0038371455078008987,0.2510040988695911,0.17493834703586078,0.7
weather,0.8808951605447525,0.04960590834948275,0.1028250768756835,0.46503633422090995,0.0
highway,0.8726258854858964,0.04355464473071702,0.48738444167204287,0.13828321150263043,0.2
urban,0.9615507321375663,0.44485243282754083,0.2445242002246416,0.10549496170257161,0.3
weather,0.553558532662358,0.29923200430106056,0.1723433101529083,0.31219188378638796,0.9
highway,0.43369433132038004,0.4242358872031323,0.36325535167581025,0.15878702669037026,0.0
urban,0.6013840706885634,0.3392202983917838,0.2722977243553747,0.012320451837121627,0.3
weather,0.39505333785679597,0.05126345917599817,0.16075050849469583,0.6737562297840898,0.1
highway,0.5834215190184351,0.23210197447606334,0.6192043172921549,0.09605885175827117,0.8
urban,0.7493694366449569,0.5456959688130258,0.10203219427330029,0.08757335204934218,0.3
weather,0.026867654044935296,0.38048188549303585,0.0424502341963982,0.5313568317526952,0.1
highway,0.9571348325397961,0.2135525226801716,0.47510034069172047,0.17959104323700384,1.0
urban,0.5356345005875744,0.618290798754788,0.3403361866128685,0.20001945895727694,0.0
weather,0.20598003587696168,0.000943415267631087,0.015706020659464092,0.9772838231769293,0.9
highway,0.33366089063369264,0.19384757741950337,0.13836820088819002,0.14763365410736873,1.0
urban,0.7281164373361664,0.600251410099583,0.36562529467368754,0.23092398685712615,1.0
weather,0.41829111109348593,0.3094127948704444,0.3746898223413961,0.5156765510770731,0.0
highway,0.8973973183215863,0.05969050566909839,0.32784283788581825,0.1631490761252242,0.2
urban,0.3258245840194487,0.19173621739026647,0.2777486400848157,0.1751757867783406,1.0
weather,0.8696496848121713,0.08813443097669149,0.3107193748834523,0.8475476330547363,0.9
highway,0.2741203638192007,0.4138375973906359,0.7398678266004035,0.15780456890962685,0.0
urban,0.635323346708321,0.19648696695621115,0.10587293102620976,0.01244919765297191,0.0
weather,0.8365308907609035,0.7043353159571805,0.37143875261225534,0.7387435096159303,0.9
highway,0.9531201143941378,0.35962260028791593,0.93016520286255,0.10551759465443314,0.2
urban,0.5322228748561939,0.8216415697789553,0.05068992123493177,0.23756739713871877,0.7
weather,0.5324709078838974,0.5644165877797477,0.24023327879485443,0.16625533034970064,0.1
highway,0.7117779449909495,0.44917763758383267,0.5826861465545828,0.02482147354275548,1.0
urban,0.762212058314177,0.5917169688924004,0.09601168456817227,0.2000056955677539,0.7
weather,0.0247648775761512,0.24881902701993186,0.16315584340291203,0.27963631849320625,1.0
highway,0.5193126926423032,0.09877795283923912,0.8051743973603768,0.037155390939741566,0.0
urban,0.38555356440131383,0.5066857908540028,0.4280005374465764,0.22498610454072235,0.3
weather,0.5581711838904407,0.34700233541219994,0.3731470760506532,0.9226451396035721,0.9
highway,0.28787967806968084,0.36234812713091225,0.8364155965798566,0.1724979243796602,0.2
urban,0.33632339427033353,0.9205358851025547,0.006001513636341271,0.1658444627155047,0.3
weather,0.06310636911554623,0.3246091685101615,0.2691023944987696,0.33726689605422633,0.1
highway,0.6141862443190114,0.11830489135375366,0.4834980851068038,0.08582989839166438,1.0
urban,0.7501532294315125,0.4568178045561352,0.4228336745493857,0.03427114157741875,0.3
weather,0.5049114512501393,0.7687471313625129,0.02477860743159517,0.5768079196382558,0.9
highway,0.7919356229637641,0.20115352069118597,0.4249535190624304,0.0765766294568367,0.8
urban,0.04515136441229195,0.4378998871429123,0.4219967359710124,0.07872251294679057,0.0
weather,0.3932614850992152,0.616712707646776,0.344319574766198,0.34619688668032766,0.1
highway,0.33242669217436516,0.15776659033156776,0.10662361893659789,0.07335966412925368,0.2
urban,0.40424164210703917,0.9932651964297465,0.4342785141247304,0.1693919573688606,0.0
weather,0.6007921493396191,0.7008656972438799,0.11408232107216564,0.6307704201726206,0.0
highway,0.2900440281779866,0.10073196052676647,0.2652085369968291,0.03395184027856531,1.0
urban,0.9246417911286366,0.056224294850972245,0.2428171492066702,0.2738402401223585,0.0
weather,0.16459927369957472,0.06387976743090285,0.12695554001115408,0.22031909862196752,1.0
highway,0.5592181317684581,0.25737109687838994,0.09957971354002892,0.0032056312910246246,1.0
urban,0.5328270374013943,0.8606678217888851,0.34745918989075375,0.003165336735056956,0.7
weather,0.9325667087059609,0.5756652529974197,0.05044612895016423,0.5817215274734767,1.0
highway,0.8020382702828686,0.08029684752165428,0.5373404968431812,0.03839108779914516,1.0
urban,0.6235053112473372,0.13128797200482423,0.15484585555259456,0.06053848447573707,0.7
weather,0.6697544512182478,0.40237305072246765,0.11920274287750217,0.6254780604246614,1.0
highway,0.7564510879889118,0.23707897293953983,0.22578955215062912,0.12332439563305503,0.0
urban,0.9955109680158664,0.45027681044159074,0.12626519481822224,0.13284881111529723,0.7
weather,0.20909736458961425,0.13035313004326554,0.08141394955475856,0.7690611331597242,1.0
highway,0.8386088875339622,0.40428526707369516,0.3179046737732836,0.001755442389585893,0.2
urban,0.8166552432016235,0.8852388787075652,0.04335328379782011,0.16150893063030683,0.3
weather,0.6345564677415247,0.6211863221940832,0.04829865435867205,0.9769655461266226,0.1
highway,0.7514233175313026,0.47066719639345084,0.6766172335525065,0.0726807863998854,0.2
urban,0.42864427920853176,0.6285021702362039,0.10757781081202777,0.18824036962982182,0.0
weather,0.9294034838491538,0.2048024090562095,0.3191992140876896,0.7385460533969634,0.0
highway,0.3991261004449661,0.1211285787923837,0.20348799455531252,0.1909107684835,0.8
urban,0.6427774134799279,0.7176761577934996,0.4883088186575046,0.1131605347372916,1.0
weather,0.6288728969881755,0.640380746644241,0.34020169133143885,0.7408692683852178,0.1
highway,0.21877170841087967,0.16311025349046576,0.7561922341067805,0.07875102831308134,0.0
urban,0.1333444673163704,0.24254427658297073,0.14584672536079302,0.27729287011576736,1.0
weather,0.29992939747306624,0.47430866486843026,0.06720802087707144,0.3547972896563887,1.0
highway,0.9539452124937761,0.43278561004738225,0.5772160730089502,0.13480757348499137,0.2
urban,0.597808013401514,0.6647392049108463,0.20966734020964417,0.210329276209281,0.0
weather,0.5852968283343113,0.2564130276989418,0.3735911896578077,0.13105863080429037,0.1
highway,0.03840087732634456,0.18412505369756654,0.9790318407916674,0.08414731251372337,0.2
urban,0.8568353497231763,0.4668780991231044,0.1798599309551348,0.1608466158758208,0.0
weather,0.8643662664559733,0.45688807173726687,0.19004334597273417,0.3860509356518358,1.0
highway,0.7569276593414415,0.3445605452478791,0.8636410524171562,0.1993618361362218,1.0
urban,0.06875390642248747,0.549717255163311,0.20858213948785104,0.26332482145878744,0.7
weather,0.22071258594441867,0.15844803718990597,0.024882036610276395,0.8227029217172064,1.0
highway,0.5126152441031999,0.14543842711579125,0.4694068419892581,0.1715715567034978,0.2
urban,0.6150646298578113,0.1756720999559107,0.2565949458549149,0.21461430515359656,0.7
weather,0.4716263651952617,0.22748160369353998,0.06647399984389968,0.3327294765103791,0.1
highway,0.8205446477459871,0.0035710408841225227,0.4567305928858403,0.0658461230682789,0.8
urban,0.8911400917935094,0.4603553731348269,0.3548356717522622,0.29511347496274554,0.7
weather,0.5215509839109671,0.12464742899281334,0.3845658161694556,0.6359107657097384,0.1
highway,0.039361879819729495,0.010923355993100903,0.7744856031197909,0.026886685473910002,0.8
urban,0.41440839771849514,0.9358261334028228,0.22852982963288815,0.08707653161175882,0.3
weather,0.010513224541653488,0.761889894377484,0.3573217975152491,0.4328399210571723,0.0
